"id","created_at","time_at","time_control","followers_count","friends_count","media_dummy","shutA14","retweet_n","anger","fear","disgust","sadness","enthusiasm","prev_tweets","retweet_new_shut_n","protest","symbol"
114215,"2015-04-17","19:30:57","t5",248,237,0,0,1,NA,NA,NA,NA,NA,0,NA,NA,NA
114218,"2015-04-17","19:31:29","t5",1,17,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114223,"2015-04-17","19:31:53","t5",5532,518,0,0,3,NA,NA,NA,NA,NA,3,NA,NA,NA
114226,"2015-04-17","19:32:15","t5",2668,2191,0,0,0,NA,NA,NA,NA,NA,5,NA,NA,NA
114237,"2015-04-17","19:32:44","t5",521,1211,1,0,0,0,0,2,1,2,4,NA,0,0
114238,"2015-04-17","19:32:50","t5",39703,1033,0,0,4,NA,NA,NA,NA,NA,2,NA,NA,NA
114239,"2015-04-17","19:32:50","t5",1703,323,0,0,1,NA,NA,NA,NA,NA,2,NA,NA,NA
114240,"2015-04-17","19:32:58","t5",36,197,0,0,0,NA,NA,NA,NA,NA,15,NA,NA,NA
114241,"2015-04-17","19:33:01","t5",61761,21721,1,1,14,1.8,0.4,1,2,3.8,0,0,1,0
114250,"2015-04-17","19:33:50","t5",36,222,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114253,"2015-04-17","19:34:22","t5",68,151,0,0,4,NA,NA,NA,NA,NA,1,NA,NA,NA
114254,"2015-04-17","19:34:39","t5",984,1228,0,0,2,NA,NA,NA,NA,NA,7,NA,NA,NA
114255,"2015-04-17","19:34:50","t5",667,1592,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
114259,"2015-04-17","19:35:26","t5",3453,3497,1,0,4,0,0,0,0,0,0,NA,0,0
114260,"2015-04-17","19:35:31","t5",989,156,0,0,1,NA,NA,NA,NA,NA,1,NA,NA,NA
114262,"2015-04-17","19:35:50","t5",4192,779,1,0,32,0.67,0.83,0.83,0.83,0.83,44,NA,0,0
114264,"2015-04-17","19:35:55","t5",3867,3882,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114266,"2015-04-17","19:36:06","t5",2324,2549,1,0,1,0,0,0,0,0,468,NA,0,1
114268,"2015-04-17","19:36:47","t5",48,108,1,0,0,2,0,3,0,0,0,NA,0,0
114276,"2015-04-17","19:37:46","t5",77,1125,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
114278,"2015-04-17","19:37:52","t5",215,324,0,1,0,NA,NA,NA,NA,NA,0,0,NA,NA
114282,"2015-04-17","19:38:14","t5",401,382,0,0,0,NA,NA,NA,NA,NA,5,NA,NA,NA
114283,"2015-04-17","19:38:21","t5",8066,8160,0,0,0,NA,NA,NA,NA,NA,2,NA,NA,NA
114285,"2015-04-17","19:38:24","t5",40067,538,0,0,2,NA,NA,NA,NA,NA,0,NA,NA,NA
114295,"2015-04-17","19:39:44","t5",39,58,0,0,0,NA,NA,NA,NA,NA,3,NA,NA,NA
114296,"2015-04-17","19:39:44","t5",0,50,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114298,"2015-04-17","19:39:58","t5",1161,226,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114303,"2015-04-17","19:40:22","t5",1161,226,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
114306,"2015-04-17","19:40:28","t5",29540,18596,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114309,"2015-04-17","19:40:36","t5",36,222,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
114314,"2015-04-17","19:41:04","t5",232,304,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114315,"2015-04-17","19:41:06","t5",768,1950,1,0,9,6,4,6.4,3.8,2,0,NA,1,0
114322,"2015-04-17","19:41:44","t5",253,182,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114323,"2015-04-17","19:41:50","t5",1778,1909,0,0,0,NA,NA,NA,NA,NA,7,NA,NA,NA
114325,"2015-04-17","19:42:12","t5",1300,2001,0,0,0,NA,NA,NA,NA,NA,2,NA,NA,NA
114327,"2015-04-17","19:42:15","t5",894,1252,0,0,0,NA,NA,NA,NA,NA,593,NA,NA,NA
114334,"2015-04-17","19:42:55","t5",233,384,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114337,"2015-04-17","19:43:19","t5",5099,3123,0,0,6,NA,NA,NA,NA,NA,1,NA,NA,NA
114339,"2015-04-17","19:43:31","t5",433,1184,0,0,0,NA,NA,NA,NA,NA,3,NA,NA,NA
114343,"2015-04-17","19:43:59","t5",437,137,0,0,5,NA,NA,NA,NA,NA,17,NA,NA,NA
114345,"2015-04-17","19:44:11","t5",49,108,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
114347,"2015-04-17","19:44:14","t5",331,331,0,0,1,NA,NA,NA,NA,NA,10,NA,NA,NA
114349,"2015-04-17","19:44:21","t5",488,728,0,1,0,NA,NA,NA,NA,NA,714,0,NA,NA
114350,"2015-04-17","19:44:22","t5",488,728,0,1,0,NA,NA,NA,NA,NA,715,0,NA,NA
114351,"2015-04-17","19:44:23","t5",488,728,0,1,0,NA,NA,NA,NA,NA,716,0,NA,NA
114352,"2015-04-17","19:44:23","t5",488,728,0,1,0,NA,NA,NA,NA,NA,716,0,NA,NA
114355,"2015-04-17","19:44:27","t5",488,728,0,0,0,NA,NA,NA,NA,NA,720,NA,NA,NA
114356,"2015-04-17","19:44:28","t5",488,728,0,0,0,NA,NA,NA,NA,NA,721,NA,NA,NA
114357,"2015-04-17","19:44:29","t5",488,728,0,0,0,NA,NA,NA,NA,NA,722,NA,NA,NA
114359,"2015-04-17","19:44:45","t5",488,728,0,0,0,NA,NA,NA,NA,NA,723,NA,NA,NA
114360,"2015-04-17","19:44:45","t5",488,728,0,0,0,NA,NA,NA,NA,NA,723,NA,NA,NA
114361,"2015-04-17","19:44:45","t5",488,728,0,0,0,NA,NA,NA,NA,NA,723,NA,NA,NA
114364,"2015-04-17","19:44:55","t5",745,689,0,0,11,NA,NA,NA,NA,NA,1,NA,NA,NA
114368,"2015-04-17","19:45:14","t5",3802,2962,0,0,2,NA,NA,NA,NA,NA,0,NA,NA,NA
114370,"2015-04-17","19:45:29","t5",7851,7863,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114371,"2015-04-17","19:45:31","t5",1316,2001,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114373,"2015-04-17","19:45:32","t5",253,182,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
114374,"2015-04-17","19:45:39","t5",558,524,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114376,"2015-04-17","19:46:05","t5",704,578,0,0,0,NA,NA,NA,NA,NA,3,NA,NA,NA
114382,"2015-04-17","19:47:03","t5",221,32,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114385,"2015-04-17","19:47:34","t5",1513,1996,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114392,"2015-04-17","19:48:23","t5",21,32,0,0,0,NA,NA,NA,NA,NA,3,NA,NA,NA
114396,"2015-04-17","19:48:32","t5",317,566,1,0,0,0,0,0,0,0,0,NA,0,0
114398,"2015-04-17","19:49:01","t5",3830,1824,1,0,0,6,5,5,5,0,7,NA,0,0
114404,"2015-04-17","19:50:03","t5",4281,835,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114407,"2015-04-17","19:50:18","t5",28,72,0,0,0,NA,NA,NA,NA,NA,3,NA,NA,NA
114409,"2015-04-17","19:50:26","t5",8437,8058,0,0,1,NA,NA,NA,NA,NA,3,NA,NA,NA
114411,"2015-04-17","19:51:02","t5",15031,13094,0,0,14,NA,NA,NA,NA,NA,79,NA,NA,NA
114412,"2015-04-17","19:51:06","t5",2324,2549,0,0,1,NA,NA,NA,NA,NA,469,NA,NA,NA
114413,"2015-04-17","19:51:19","t5",21,32,0,0,0,NA,NA,NA,NA,NA,4,NA,NA,NA
114414,"2015-04-17","19:51:20","t5",3248,3506,1,0,0,0,0,0,0,0,3,NA,0,0
114418,"2015-04-17","19:51:48","t5",2589,667,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114419,"2015-04-17","19:52:04","t5",28,112,0,0,0,NA,NA,NA,NA,NA,12,NA,NA,NA
114420,"2015-04-17","19:52:14","t5",133,106,0,0,1,NA,NA,NA,NA,NA,0,NA,NA,NA
114427,"2015-04-17","19:53:24","t5",9088,4811,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114428,"2015-04-17","19:53:29","t5",75,91,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114433,"2015-04-17","19:54:06","t5",402,323,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114436,"2015-04-17","19:54:13","t5",1338,223,0,0,13,NA,NA,NA,NA,NA,0,NA,NA,NA
114438,"2015-04-17","19:54:21","t5",21,32,0,0,1,NA,NA,NA,NA,NA,5,NA,NA,NA
114443,"2015-04-17","19:54:43","t5",59,218,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
114450,"2015-04-17","19:55:49","t5",188,425,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
114451,"2015-04-17","19:55:50","t5",6983,1156,1,0,0,0,0,0,0,0,4,NA,0,0
114455,"2015-04-17","19:56:07","t5",490,371,0,0,3,NA,NA,NA,NA,NA,24,NA,NA,NA
114458,"2015-04-17","19:56:33","t5",75,100,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
114459,"2015-04-17","19:56:43","t5",163,433,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114463,"2015-04-17","19:56:51","t5",133,157,0,0,0,NA,NA,NA,NA,NA,4,NA,NA,NA
114464,"2015-04-17","19:56:52","t5",1916,1516,1,0,0,1,0,0,0,2,1,NA,0,0
114472,"2015-04-17","19:57:26","t5",465,567,0,0,0,NA,NA,NA,NA,NA,3,NA,NA,NA
114473,"2015-04-17","19:57:30","t5",1916,1516,0,0,0,NA,NA,NA,NA,NA,2,NA,NA,NA
114477,"2015-04-17","19:58:01","t5",93,87,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114478,"2015-04-17","19:58:03","t5",645,1849,0,0,0,NA,NA,NA,NA,NA,3,NA,NA,NA
114487,"2015-04-17","19:58:26","t5",896,1252,0,0,0,NA,NA,NA,NA,NA,603,NA,NA,NA
114491,"2015-04-17","19:58:50","t5",332,251,0,0,0,NA,NA,NA,NA,NA,9,NA,NA,NA
114492,"2015-04-17","19:59:03","t5",59,218,0,0,0,NA,NA,NA,NA,NA,2,NA,NA,NA
114493,"2015-04-17","19:59:04","t5",87,203,0,0,0,NA,NA,NA,NA,NA,5,NA,NA,NA
114494,"2015-04-17","19:59:21","t5",126,234,0,0,1,NA,NA,NA,NA,NA,7,NA,NA,NA
114503,"2015-04-17","20:00:42","t6",1916,1516,0,0,0,NA,NA,NA,NA,NA,3,NA,NA,NA
114505,"2015-04-17","20:01:01","t6",138,71,1,0,0,4,3,5,5,3,0,NA,0,0
114507,"2015-04-17","20:01:14","t6",95,182,0,0,1,NA,NA,NA,NA,NA,98,NA,NA,NA
114508,"2015-04-17","20:01:21","t6",823,1661,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114509,"2015-04-17","20:01:44","t6",124,232,1,0,0,6,5,5,3,3,0,NA,0,0
114512,"2015-04-17","20:02:01","t6",3573,2182,1,0,0,4,4,7,8,0,5,NA,0,0
114513,"2015-04-17","20:02:13","t6",128,234,0,0,0,NA,NA,NA,NA,NA,8,NA,NA,NA
114515,"2015-04-17","20:02:44","t6",233,83,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114516,"2015-04-17","20:02:57","t6",823,1661,1,0,1,7,5,2,1,0,1,NA,0,0
114517,"2015-04-17","20:03:10","t6",388,1279,0,0,0,NA,NA,NA,NA,NA,2,NA,NA,NA
114518,"2015-04-17","20:03:19","t6",29,96,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114519,"2015-04-17","20:03:30","t6",82,28,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114520,"2015-04-17","20:03:35","t6",1649,1569,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114525,"2015-04-17","20:04:32","t6",21,32,0,0,0,NA,NA,NA,NA,NA,6,NA,NA,NA
114527,"2015-04-17","20:04:48","t6",5034,1115,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
114528,"2015-04-17","20:04:49","t6",1871,1973,0,0,1,NA,NA,NA,NA,NA,3,NA,NA,NA
114534,"2015-04-17","20:05:47","t6",58,223,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114536,"2015-04-17","20:05:58","t6",2469,2459,0,0,5,NA,NA,NA,NA,NA,6,NA,NA,NA
114537,"2015-04-17","20:06:06","t6",2324,2549,1,0,1,0,0,0,0,0,470,NA,0,0
114538,"2015-04-17","20:06:06","t6",2324,2549,1,0,3,2,2,3,1,3,470,NA,0,0
114543,"2015-04-17","20:06:35","t6",473,231,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114544,"2015-04-17","20:06:42","t6",253,643,0,0,2,NA,NA,NA,NA,NA,2,NA,NA,NA
114546,"2015-04-17","20:06:55","t6",3246,2158,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114547,"2015-04-17","20:06:56","t6",473,231,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
114549,"2015-04-17","20:07:01","t6",8190,4125,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114551,"2015-04-17","20:07:16","t6",138,954,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114554,"2015-04-17","20:07:23","t6",669,413,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114561,"2015-04-17","20:08:27","t6",81,187,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114564,"2015-04-17","20:08:54","t6",239,570,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114565,"2015-04-17","20:08:55","t6",925,119,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
114566,"2015-04-17","20:09:05","t6",437,137,0,0,0,NA,NA,NA,NA,NA,21,NA,NA,NA
114570,"2015-04-17","20:09:35","t6",171,166,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114574,"2015-04-17","20:10:01","t6",279,238,0,0,3,NA,NA,NA,NA,NA,4,NA,NA,NA
114575,"2015-04-17","20:10:02","t6",20,104,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114578,"2015-04-17","20:10:19","t6",4,55,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114579,"2015-04-17","20:10:19","t6",249,245,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114582,"2015-04-17","20:11:00","t6",128,234,0,0,0,NA,NA,NA,NA,NA,9,NA,NA,NA
114583,"2015-04-17","20:11:00","t6",257,849,0,0,0,NA,NA,NA,NA,NA,4,NA,NA,NA
114586,"2015-04-17","20:11:12","t6",437,137,0,0,0,NA,NA,NA,NA,NA,22,NA,NA,NA
114588,"2015-04-17","20:11:17","t6",249,1112,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114590,"2015-04-17","20:11:28","t6",2585,2841,0,0,1,NA,NA,NA,NA,NA,113,NA,NA,NA
114597,"2015-04-17","20:11:56","t6",8,10,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114600,"2015-04-17","20:12:10","t6",70,30,0,0,0,NA,NA,NA,NA,NA,2,NA,NA,NA
114606,"2015-04-17","20:12:42","t6",2966,2396,0,0,1,NA,NA,NA,NA,NA,19,NA,NA,NA
114607,"2015-04-17","20:12:49","t6",512,457,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114608,"2015-04-17","20:13:01","t6",168,260,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114609,"2015-04-17","20:13:03","t6",631,342,1,0,0,6.4,6,6.8,6.6,3.4,2,NA,0,0
114610,"2015-04-17","20:13:03","t6",631,342,1,0,13,6.4,6,6.8,6.6,3.4,2,NA,0,0
114611,"2015-04-17","20:13:22","t6",128,234,0,0,0,NA,NA,NA,NA,NA,10,NA,NA,NA
114612,"2015-04-17","20:13:23","t6",28,248,0,0,0,NA,NA,NA,NA,NA,9,NA,NA,NA
114614,"2015-04-17","20:13:34","t6",800,273,0,0,0,NA,NA,NA,NA,NA,2,NA,NA,NA
114615,"2015-04-17","20:13:48","t6",121,115,1,0,0,4,4,5,4,3,67,NA,0,0
114622,"2015-04-17","20:14:49","t6",207,201,0,0,1,NA,NA,NA,NA,NA,0,NA,NA,NA
114626,"2015-04-17","20:15:17","t6",438,617,1,0,0,0,0,0,0,4,31,NA,0,0
114629,"2015-04-17","20:15:44","t6",2829,2863,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114631,"2015-04-17","20:15:47","t6",10037,3890,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
114632,"2015-04-17","20:15:54","t6",1048,1197,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
114635,"2015-04-17","20:16:10","t6",615,471,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114638,"2015-04-17","20:16:20","t6",405,325,1,0,6,10,10,10,10,9,0,NA,0,0
114641,"2015-04-17","20:16:47","t6",76,214,0,1,1,NA,NA,NA,NA,NA,4,0,NA,NA
114648,"2015-04-17","20:17:38","t6",4626,1050,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114649,"2015-04-17","20:17:39","t6",8,82,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114653,"2015-04-17","20:18:26","t6",1916,1516,0,0,0,NA,NA,NA,NA,NA,4,NA,NA,NA
114655,"2015-04-17","20:18:44","t6",195,99,1,0,0,0,0,0,0,0,1,NA,0,0
114656,"2015-04-17","20:18:52","t6",199,174,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
114664,"2015-04-17","20:19:44","t6",341,630,1,0,0,2,1,2,2,2,11,NA,1,0
114671,"2015-04-17","20:20:06","t6",4615,373,1,0,0,0,0,0,2,0,0,NA,0,0
114680,"2015-04-17","20:21:01","t6",212,285,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114681,"2015-04-17","20:21:04","t6",1178,1052,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114682,"2015-04-17","20:21:06","t6",2324,2549,1,0,1,0,0,0,0,0,472,NA,0,1
114684,"2015-04-17","20:21:11","t6",2324,2549,1,0,4,0,0,0,0,0,473,NA,0,0
114692,"2015-04-17","20:22:27","t6",769,1996,0,0,2,NA,NA,NA,NA,NA,3,NA,NA,NA
114697,"2015-04-17","20:22:53","t6",36,119,1,0,0,0,0,0,0,0,37,NA,0,0
114699,"2015-04-17","20:22:59","t6",2585,2841,0,0,0,NA,NA,NA,NA,NA,114,NA,NA,NA
114700,"2015-04-17","20:23:11","t6",3995,1593,0,0,2,NA,NA,NA,NA,NA,4,NA,NA,NA
114702,"2015-04-17","20:23:30","t6",478,504,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114705,"2015-04-17","20:23:54","t6",237,221,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114706,"2015-04-17","20:24:18","t6",1275,60,1,0,0,NA,NA,NA,NA,NA,573,NA,NA,NA
114708,"2015-04-17","20:24:22","t6",1275,60,1,1,0,NA,NA,NA,NA,NA,574,0,NA,NA
114709,"2015-04-17","20:24:23","t6",1275,60,1,0,0,0,0,0,0,0,575,NA,0,0
114710,"2015-04-17","20:24:26","t6",1275,60,1,0,0,NA,NA,NA,NA,NA,576,NA,NA,NA
114711,"2015-04-17","20:24:27","t6",1275,60,1,0,0,NA,NA,NA,NA,NA,577,NA,NA,NA
114713,"2015-04-17","20:24:32","t6",570,1881,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114714,"2015-04-17","20:24:43","t6",19113,4154,1,0,16,6,7,9,5,1,57,NA,0,0
114715,"2015-04-17","20:25:04","t6",815,443,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
114716,"2015-04-17","20:25:07","t6",445,525,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114724,"2015-04-17","20:26:33","t6",2367,1304,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114728,"2015-04-17","20:27:03","t6",191,312,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114737,"2015-04-17","20:28:00","t6",204,257,0,0,0,NA,NA,NA,NA,NA,15,NA,NA,NA
114738,"2015-04-17","20:28:12","t6",514,1076,1,0,0,1,1,1,1,3,0,NA,0,0
114740,"2015-04-17","20:28:17","t6",407,516,1,0,0,0,0,0,0,0,854,NA,0,0
114742,"2015-04-17","20:28:35","t6",14,50,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114743,"2015-04-17","20:28:41","t6",1013,1044,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114749,"2015-04-17","20:29:12","t6",472,155,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114760,"2015-04-17","20:29:58","t6",425,148,0,0,1,NA,NA,NA,NA,NA,6,NA,NA,NA
114763,"2015-04-17","20:30:07","t6",471,400,0,0,0,NA,NA,NA,NA,NA,8,NA,NA,NA
114765,"2015-04-17","20:30:14","t6",2029,1723,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114766,"2015-04-17","20:30:14","t6",493,273,1,0,0,4,3,1,0,0,4,NA,0,0
114770,"2015-04-17","20:30:30","t6",407,516,0,0,0,NA,NA,NA,NA,NA,857,NA,NA,NA
114771,"2015-04-17","20:30:32","t6",771,387,0,0,0,NA,NA,NA,NA,NA,10,NA,NA,NA
114773,"2015-04-17","20:30:46","t6",815,1899,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
114779,"2015-04-17","20:31:19","t6",604,755,0,0,0,NA,NA,NA,NA,NA,2,NA,NA,NA
114782,"2015-04-17","20:32:21","t6",559,87,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114786,"2015-04-17","20:32:43","t6",290,818,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114789,"2015-04-17","20:32:50","t6",2806,3099,0,0,0,NA,NA,NA,NA,NA,18,NA,NA,NA
114803,"2015-04-17","20:33:45","t6",1400,619,1,0,1,9,6,9,7,0,13,NA,0,0
114812,"2015-04-17","20:34:55","t6",263,244,0,0,0,NA,NA,NA,NA,NA,19,NA,NA,NA
114813,"2015-04-17","20:34:58","t6",1916,1516,0,0,0,NA,NA,NA,NA,NA,5,NA,NA,NA
114817,"2015-04-17","20:35:20","t6",67,61,0,0,3,NA,NA,NA,NA,NA,1,NA,NA,NA
114818,"2015-04-17","20:35:20","t6",8377,7081,0,0,6,NA,NA,NA,NA,NA,6,NA,NA,NA
114821,"2015-04-17","20:35:41","t6",2715,1302,0,0,0,NA,NA,NA,NA,NA,7,NA,NA,NA
114823,"2015-04-17","20:35:57","t6",2337,1794,1,0,0,2,4,3,5,4,1,NA,0,0
114824,"2015-04-17","20:36:05","t6",190715,7180,0,1,24,NA,NA,NA,NA,NA,52,0,NA,NA
114825,"2015-04-17","20:36:15","t6",865,544,1,0,5,0,0,0,0,0,1,NA,1,0
114826,"2015-04-17","20:36:17","t6",150,346,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114827,"2015-04-17","20:36:20","t6",771,387,0,0,1,NA,NA,NA,NA,NA,11,NA,NA,NA
114828,"2015-04-17","20:36:27","t6",3,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114830,"2015-04-17","20:36:40","t6",142,121,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114832,"2015-04-17","20:37:02","t6",329,317,0,0,0,NA,NA,NA,NA,NA,11,NA,NA,NA
114837,"2015-04-17","20:37:20","t6",1916,1516,0,0,0,NA,NA,NA,NA,NA,6,NA,NA,NA
114839,"2015-04-17","20:37:31","t6",2586,2841,0,0,3,NA,NA,NA,NA,NA,115,NA,NA,NA
114841,"2015-04-17","20:37:36","t6",128,234,0,0,0,NA,NA,NA,NA,NA,11,NA,NA,NA
114844,"2015-04-17","20:37:49","t6",183,445,1,0,0,0,0,0,0,4,0,NA,0,0
114847,"2015-04-17","20:37:57","t6",951,834,0,0,0,NA,NA,NA,NA,NA,4,NA,NA,NA
114850,"2015-04-17","20:38:19","t6",314,1951,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114853,"2015-04-17","20:38:50","t6",1268,1898,0,0,2,NA,NA,NA,NA,NA,103,NA,NA,NA
114856,"2015-04-17","20:39:14","t6",3428,2042,1,0,0,0,0,0,0,0,23,NA,0,0
114859,"2015-04-17","20:39:28","t6",913,1686,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
114867,"2015-04-17","20:40:34","t6",1492,467,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114868,"2015-04-17","20:40:44","t6",56,108,0,0,1,NA,NA,NA,NA,NA,0,NA,NA,NA
114869,"2015-04-17","20:40:52","t6",31,52,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
114870,"2015-04-17","20:41:04","t6",64,229,1,0,1,0,0,0,0,0,0,NA,0,0
114873,"2015-04-17","20:41:14","t6",9,23,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114874,"2015-04-17","20:41:16","t6",55992,991,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114877,"2015-04-17","20:41:58","t6",806,456,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114878,"2015-04-17","20:42:02","t6",3469,3442,0,0,0,NA,NA,NA,NA,NA,61,NA,NA,NA
114880,"2015-04-17","20:42:27","t6",635,555,0,1,0,NA,NA,NA,NA,NA,13,0,NA,NA
114882,"2015-04-17","20:42:35","t6",407,516,1,0,0,0,0,0,0,0,858,NA,0,0
114884,"2015-04-17","20:42:40","t6",17,77,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114886,"2015-04-17","20:42:49","t6",599,552,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
114889,"2015-04-17","20:43:09","t6",407,516,0,0,0,NA,NA,NA,NA,NA,859,NA,NA,NA
114891,"2015-04-17","20:43:11","t6",3469,3442,0,0,0,NA,NA,NA,NA,NA,62,NA,NA,NA
114895,"2015-04-17","20:43:25","t6",601,444,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114897,"2015-04-17","20:43:31","t6",122,356,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
114902,"2015-04-17","20:43:58","t6",162,287,0,0,0,NA,NA,NA,NA,NA,3,NA,NA,NA
114904,"2015-04-17","20:44:02","t6",2484,1377,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114907,"2015-04-17","20:44:17","t6",1522,1990,0,0,1,NA,NA,NA,NA,NA,192,NA,NA,NA
114908,"2015-04-17","20:44:21","t6",3427,2042,0,0,0,NA,NA,NA,NA,NA,24,NA,NA,NA
114910,"2015-04-17","20:44:26","t6",7227,7024,0,0,2,NA,NA,NA,NA,NA,1,NA,NA,NA
114916,"2015-04-17","20:45:07","t6",1399,619,0,0,2,NA,NA,NA,NA,NA,14,NA,NA,NA
114917,"2015-04-17","20:45:08","t6",17,59,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114918,"2015-04-17","20:45:20","t6",470,444,0,0,1,NA,NA,NA,NA,NA,1,NA,NA,NA
114923,"2015-04-17","20:45:41","t6",113,568,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
114924,"2015-04-17","20:45:42","t6",59,97,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
